,CustomerID,Recency,Frequency,Monetary,Norm_Recency,Norm_Frequency,Norm_Monetary,features,prediction
842,17861,3,8,2097.88,-1.596697006231016,1.30999867390492,0.8634108831381495,"[-1.596697006231016,1.30999867390492,0.8634108831381495]",1
843,17400,126,5,2097.84,0.7312995997198191,0.8942771051289798,0.8633968293335237,"[0.7312995997198191,0.8942771051289798,0.8633968293335237]",0
844,16875,67,5,2095.53,0.211239281295782,0.8942771051289798,0.8625847329567815,"[0.211239281295782,0.8942771051289798,0.8625847329567815]",0
845,17191,28,7,2093.68,-0.42013977921059803,1.2022036523313178,0.8619336582969909,"[-0.42013977921059803,1.2022036523313178,0.8619336582969909]",1
846,14306,51,2,2093.32,0.0032235155937343813,-0.19547892457002974,0.8618068907897776,"[0.0032235155937343813,-0.19547892457002974,0.8618068907897776]",0
847,13265,53,5,2092.66,0.03195627044207659,0.8942771051289798,0.8615744227989779,"[0.03195627044207659,0.8942771051289798,0.8615744227989779]",0
848,17490,0,7,2092.32,-2.225966985216483,1.2022036523313178,0.8614546357928032,"[-2.225966985216483,1.2022036523313178,0.8614546357928032]",1
849,13297,7,4,2089.85,-1.2262828243430552,0.6610115754421826,0.860583789600819,"[-1.2262828243430552,0.6610115754421826,0.860583789600819]",1
850,13571,12,12,2088.94,-0.9415128822744858,1.5903781155223493,0.8602626725212036,"[-0.9415128822744858,1.5903781155223493,0.8602626725212036]",1
851,18044,4,10,2088.6,-1.481859877351806,1.4727140444796445,0.8601426561115871,"[-1.481859877351806,1.4727140444796445,0.8601426561115871]",1
852,14810,40,11,2085.33,-0.17382795657469943,1.5358725302903797,0.8589873069012631,"[-0.17382795657469943,1.5358725302903797,0.8589873069012631]",1
853,16954,0,9,2085.08,-2.225966985216483,1.3985371151917942,0.8588988973047359,"[-2.225966985216483,1.3985371151917942,0.8588988973047359]",1
854,17768,8,3,2081.9,-1.1591971456374945,0.3275372915037207,0.8577733316331483,"[-1.1591971456374945,0.3275372915037207,0.8577733316331483]",1
855,16407,12,10,2079.68,-0.9415128822744858,1.4727140444796445,0.8569864630783207,"[-0.9415128822744858,1.4727140444796445,0.8569864630783207]",1
856,14696,4,7,2078.95,-1.481859877351806,1.2022036523313178,0.8567275206755967,"[-1.481859877351806,1.2022036523313178,0.8567275206755967]",1
857,14515,17,6,2076.89,-0.7380040696052623,1.067664385756613,0.8559962789529444,"[-0.7380040696052623,1.067664385756613,0.8559962789529444]",1
858,14209,10,6,2073.43,-1.0419781099652208,1.067664385756613,0.8547663200971751,"[-1.0419781099652208,1.067664385756613,0.8547663200971751]",1
859,18241,9,17,2073.09,-1.0981169999911686,1.7806292000389574,0.8546453380181974,"[-1.0981169999911686,1.7806292000389574,0.8546453380181974]",1
860,18231,192,5,2071.77,1.109641183832861,0.8942771051289798,0.8541754406031845,"[1.109641183832861,0.8942771051289798,0.8541754406031845]",0
861,18219,2,10,2069.77,-1.7388816993725662,1.4727140444796445,0.8534628610890498,"[-1.7388816993725662,1.4727140444796445,0.8534628610890498]",1
862,12948,16,7,2064.95,-0.7745128969077865,1.2022036523313178,0.8517424977936792,"[-0.7745128969077865,1.2022036523313178,0.8517424977936792]",1
863,12928,35,5,2062.7,-0.2679247640022921,0.8942771051289798,0.8509379448285024,"[-0.2679247640022921,0.8942771051289798,0.8509379448285024]",0
864,16281,72,1,2062.06,0.26775065517032287,-1.1580919747071228,0.850708921818051,"[0.26775065517032287,-1.1580919747071228,0.850708921818051]",0
865,14409,71,6,2059.45,0.2567148042399453,1.067664385756613,0.849774145295044,"[0.2567148042399453,1.067664385756613,0.849774145295044]",0
866,12518,0,5,2056.89,-2.225966985216483,0.8942771051289798,0.8488560381105625,"[-2.225966985216483,0.8942771051289798,0.8488560381105625]",1
867,17667,66,5,2055.51,0.1995193690550964,0.8942771051289798,0.8483606111427942,"[0.1995193690550964,0.8942771051289798,0.8483606111427942]",0
868,14188,30,6,2054.36,-0.37374578078216825,1.067664385756613,0.8479474820626529,"[-0.37374578078216825,1.067664385756613,0.8479474820626529]",1
869,16150,42,5,2053.02,-0.13887993172542565,0.8942771051289798,0.8474657830763146,"[-0.13887993172542565,0.8942771051289798,0.8474657830763146]",0
870,17086,7,6,2050.08,-1.2262828243430552,1.067664385756613,0.8464077355419598,"[-1.2262828243430552,1.067664385756613,0.8464077355419598]",1
871,17612,53,6,2048.45,0.03195627044207659,1.067664385756613,0.8458204277084619,"[0.03195627044207659,1.067664385756613,0.8458204277084619]",0
872,14232,42,5,2048.07,-0.13887993172542565,0.8942771051289798,0.8456834370891724,"[-0.13887993172542565,0.8942771051289798,0.8456834370891724]",0
873,18283,3,16,2045.53,-1.596697006231016,1.750543867637957,0.8447670605023453,"[-1.596697006231016,1.750543867637957,0.8447670605023453]",1
874,13495,7,5,2044.87,-1.2262828243430552,0.8942771051289798,0.844528746630768,"[-1.2262828243430552,0.8942771051289798,0.844528746630768]",1
875,17597,213,1,2044.37,1.2069386404536906,-1.1580919747071228,0.8443481507516744,"[1.2069386404536906,-1.1580919747071228,0.8443481507516744]",2
876,13450,26,6,2043.72,-0.46930937525079175,1.067664385756613,0.8441133050950458,"[-0.46930937525079175,1.067664385756613,0.8441133050950458]",1
877,14001,45,3,2043.08,-0.08894031684554068,0.3275372915037207,0.8438819939675556,"[-0.08894031684554068,0.3275372915037207,0.8438819939675556]",0
878,12585,234,2,2040.1,1.296506709629448,-0.19547892457002974,0.8428039245846645,"[1.296506709629448,-0.19547892457002974,0.8428039245846645]",0
879,17846,85,1,2033.1,0.4007373644391992,-1.1580919747071228,0.8402648723880886,"[0.4007373644391992,-1.1580919747071228,0.8402648723880886]",0
880,13630,5,7,2031.78,-1.384970337559052,1.2022036523313178,0.8397850263928057,"[-1.384970337559052,1.2022036523313178,0.8397850263928057]",1
881,16358,1,4,2027.5,-1.9285897035179804,0.6610115754421826,0.8382268535211735,"[-1.9285897035179804,0.6610115754421826,0.8382268535211735]",1
882,16409,36,5,2022.98,-0.24826177017005294,0.8942771051289798,0.8365774620257459,"[-0.24826177017005294,0.8942771051289798,0.8365774620257459]",0
883,14482,18,6,2022.81,-0.7031640908559308,1.067664385756613,0.8365153500927284,"[-0.7031640908559308,1.067664385756613,0.8365153500927284]",1
884,15341,80,1,2020.52,0.35173222860510833,-1.1580919747071228,0.8356781183640617,"[0.35173222860510833,-1.1580919747071228,0.8356781183640617]",0
885,17625,18,4,2020.4,-0.7031640908559308,0.6610115754421826,0.8356342178297596,"[-0.7031640908559308,0.6610115754421826,0.8356342178297596]",1
886,13593,108,5,2011.88,0.5992623447161558,0.8942771051289798,0.8325100930043475,"[0.5992623447161558,0.8942771051289798,0.8325100930043475]",0
887,18069,26,5,2009.24,-0.46930937525079175,0.8942771051289798,0.8315391667257805,"[-0.46930937525079175,0.8942771051289798,0.8315391667257805]",1
888,15372,137,1,2007.4,0.8044128459106646,-1.1580919747071228,0.8308616490025629,"[0.8044128459106646,-1.1580919747071228,0.8308616490025629]",0
889,16098,87,7,2005.63,0.4196698724066395,1.2022036523313178,0.8302092759999079,"[0.4196698724066395,1.2022036523313178,0.8302092759999079]",0
890,14217,1,17,2004.98,-1.9285897035179804,1.7806292000389574,0.829969548572535,"[-1.9285897035179804,1.7806292000389574,0.829969548572535]",1
891,14544,24,2,2004.3,-0.5216459665729891,-0.19547892457002974,0.8297186673472758,"[-0.5216459665729891,-0.19547892457002974,0.8297186673472758]",0
892,17082,33,2,2003.85,-0.30867102780230726,-0.19547892457002974,0.8295525926799056,"[-0.30867102780230726,-0.19547892457002974,0.8295525926799056]",0
893,16754,372,1,2002.4,1.7585416555359337,-1.1580919747071228,0.8290171902861418,"[1.7585416555359337,-1.1580919747071228,0.8290171902861418]",2
894,18188,15,3,2001.04,-0.8128761201120961,0.3275372915037207,0.8285146407713836,"[-0.8128761201120961,0.3275372915037207,0.8285146407713836]",1
895,13305,4,10,2000.86,-1.481859877351806,1.4727140444796445,0.8284480993462815,"[-1.481859877351806,1.4727140444796445,0.8284480993462815]",1
896,16698,226,2,1998.0,1.263211631364487,-0.19547892457002974,0.8273899655948967,"[1.263211631364487,-0.19547892457002974,0.8273899655948967]",0
897,17679,52,2,1992.11,0.01770396081064649,-0.19547892457002974,0.8252056620390642,"[0.01770396081064649,-0.19547892457002974,0.8252056620390642]",0
898,17088,28,4,1991.01,-0.42013977921059803,0.6610115754421826,0.8247969581197997,"[-0.42013977921059803,0.6610115754421826,0.8247969581197997]",0
899,17827,5,5,1987.33,-1.384970337559052,0.8942771051289798,0.8234278908619539,"[-1.384970337559052,0.8942771051289798,0.8234278908619539]",1
900,13590,11,6,1981.92,-0.9899818710497719,1.067664385756613,0.8214102560447935,"[-0.9899818710497719,1.067664385756613,0.8214102560447935]",1
901,17337,151,4,1981.06,0.8906809267387092,0.6610115754421826,0.8210889775364966,"[0.8906809267387092,0.6610115754421826,0.8210889775364966]",0
902,14462,66,11,1980.57,0.1995193690550964,1.5358725302903797,0.8209058564327388,"[0.1995193690550964,1.5358725302903797,0.8209058564327388]",0
903,13725,49,8,1980.56,-0.026454823914284588,1.30999867390492,0.8209021187601608,"[-0.026454823914284588,1.30999867390492,0.8209021187601608]",0
904,17422,16,6,1979.37,-0.7745128969077865,1.067664385756613,0.8204571907832667,"[-0.7745128969077865,1.067664385756613,0.8204571907832667]",1
905,18204,71,3,1975.35,0.2567148042399453,0.3275372915037207,0.8189520270843601,"[0.2567148042399453,0.3275372915037207,0.8189520270843601]",0
906,17090,4,7,1974.65,-1.481859877351806,1.2022036523313178,0.8186895972434847,"[-1.481859877351806,1.2022036523313178,0.8186895972434847]",1
907,15531,8,2,1972.39,-1.1591971456374945,-0.19547892457002974,0.8178416404562779,"[-1.1591971456374945,-0.19547892457002974,0.8178416404562779]",1
908,16341,24,4,1971.87,-0.5216459665729891,0.6610115754421826,0.8176463875155948,"[-0.5216459665729891,0.6610115754421826,0.8176463875155948]",1
909,12674,38,4,1970.6,-0.21024138709733864,0.6610115754421826,0.8171692869395152,"[-0.21024138709733864,0.6610115754421826,0.8171692869395152]",0
910,17790,26,14,1964.3,-0.46930937525079175,1.6798893316890169,0.8147976694343071,"[-0.46930937525079175,1.6798893316890169,0.8147976694343071]",1
911,17997,74,8,1962.46,0.2894459833286612,1.30999867390492,0.8141034631698427,"[0.2894459833286612,1.30999867390492,0.8141034631698427]",0
912,13246,18,6,1961.52,-0.7031640908559308,1.067664385756613,0.8137485441772718,"[-0.7031640908559308,1.067664385756613,0.8137485441772718]",1
913,14506,17,5,1960.65,-0.7380040696052623,0.8942771051289798,0.8134198923279937,"[-0.7380040696052623,0.8942771051289798,0.8134198923279937]",1
914,14498,42,5,1957.32,-0.13887993172542565,0.8942771051289798,0.8121604987485673,"[-0.13887993172542565,0.8942771051289798,0.8121604987485673]",0
915,12853,134,6,1957.1,0.7849738294312771,1.067664385756613,0.8120772144560101,"[0.7849738294312771,1.067664385756613,0.8120772144560101]",0
916,15493,32,5,1953.41,-0.3298059528363622,0.8942771051289798,0.810678807438687,"[-0.3298059528363622,0.8942771051289798,0.810678807438687]",0
917,17554,1,5,1952.45,-1.9285897035179804,0.8942771051289798,0.8103145286194835,"[-1.9285897035179804,0.8942771051289798,0.8103145286194835]",1
918,17218,4,10,1951.97,-1.481859877351806,1.4727140444796445,0.8101323169842104,"[-1.481859877351806,1.4727140444796445,0.8101323169842104]",1
919,14533,24,7,1949.72,-0.5216459665729891,1.2022036523313178,0.8092775572548306,"[-0.5216459665729891,1.2022036523313178,0.8092775572548306]",1
920,15814,16,4,1945.33,-0.7745128969077865,0.6610115754421826,0.8076067684160957,"[-0.7745128969077865,0.6610115754421826,0.8076067684160957]",1
921,14418,3,3,1937.25,-1.596697006231016,0.3275372915037207,0.8045209791573256,"[-1.596697006231016,0.3275372915037207,0.8045209791573256]",1
922,15864,22,6,1936.32,-0.5776332365110852,1.067664385756613,0.804164920089345,"[-0.5776332365110852,1.067664385756613,0.804164920089345]",1
923,15157,3,3,1936.07,-1.596697006231016,0.3275372915037207,0.804069173927794,"[-1.596697006231016,0.3275372915037207,0.804069173927794]",1
924,15351,12,7,1934.66,-0.9415128822744858,1.2022036523313178,0.8035289165419192,"[-0.9415128822744858,1.2022036523313178,0.8035289165419192]",1
925,12528,9,6,1933.48,-1.0981169999911686,1.067664385756613,0.8030764607441212,"[-1.0981169999911686,1.067664385756613,0.8030764607441212]",1
926,14655,8,4,1932.23,-1.1591971456374945,0.6610115754421826,0.8025968403920859,"[-1.1591971456374945,0.6610115754421826,0.8025968403920859]",1
927,13094,21,12,1927.32,-0.6071798798741489,1.5903781155223493,0.8007096573998479,"[-0.6071798798741489,1.5903781155223493,0.8007096573998479]",1
928,14653,1,7,1926.65,-1.9285897035179804,1.2022036523313178,0.8004517387988362,"[-1.9285897035179804,1.2022036523313178,0.8004517387988362]",1
929,15518,64,8,1921.55,0.17563093864256066,1.30999867390492,0.7984853112672213,"[0.17563093864256066,1.30999867390492,0.7984853112672213]",0
930,14978,72,5,1921.37,0.26775065517032287,0.8942771051289798,0.7984158054543631,"[0.26775065517032287,0.8942771051289798,0.7984158054543631]",0
931,14285,21,4,1910.01,-0.6071798798741489,0.6610115754421826,0.7940149945222473,"[-0.6071798798741489,0.6610115754421826,0.7940149945222473]",1
932,17228,15,8,1906.09,-0.8128761201120961,1.30999867390492,0.7924898704103023,"[-0.8128761201120961,1.30999867390492,0.7924898704103023]",1
933,16983,12,7,1905.87,-0.9415128822744858,1.2022036523313178,0.7924041767896136,"[-0.9415128822744858,1.2022036523313178,0.7924041767896136]",1
934,14210,105,6,1905.84,0.5754953356892637,1.067664385756613,0.7923924904718409,"[0.5754953356892637,1.067664385756613,0.7923924904718409]",0
935,15819,49,4,1905.45,-0.026454823914284588,0.6610115754421826,0.7922405503395306,"[-0.026454823914284588,0.6610115754421826,0.7922405503395306]",0
936,16942,12,9,1904.99,-0.9415128822744858,1.3985371151917942,0.7920612959176461,"[-0.9415128822744858,1.3985371151917942,0.7920612959176461]",1
937,14250,7,3,1904.05,-1.2262828243430552,0.3275372915037207,0.7916948486375833,"[-1.2262828243430552,0.3275372915037207,0.7916948486375833]",1
938,12762,7,2,1898.52,-1.2262828243430552,-0.19547892457002974,0.78953510129989,"[-1.2262828243430552,-0.19547892457002974,0.78953510129989]",1
939,14730,1,8,1897.57,-1.9285897035179804,1.30999867390492,0.7891633970671341,"[-1.9285897035179804,1.30999867390492,0.7891633970671341]",1
940,14934,81,2,1890.94,0.3617330593159962,-0.19547892457002974,0.7865637089376136,"[0.3617330593159962,-0.19547892457002974,0.7865637089376136]",0
941,12371,44,2,1887.96,-0.10527412949826523,-0.19547892457002974,0.7853920274355627,"[-0.10527412949826523,-0.19547892457002974,0.7853920274355627]",0
942,15641,105,4,1887.2,0.5754953356892637,0.6610115754421826,0.7850928910922301,"[0.5754953356892637,0.6610115754421826,0.7850928910922301]",0
943,16170,50,6,1885.05,-0.011493211357782336,1.067664385756613,0.7842459481147691,"[-0.011493211357782336,1.067664385756613,0.7842459481147691]",0
944,13890,1,10,1883.81,-1.9285897035179804,1.4727140444796445,0.7837570062963098,"[-1.9285897035179804,1.4727140444796445,0.7837570062963098]",1
945,16128,17,5,1880.22,-0.7380040696052623,0.8942771051289798,0.7823394873191026,"[-0.7380040696052623,0.8942771051289798,0.7823394873191026]",1
946,17738,19,4,1879.05,-0.6698345908426159,0.6610115754421826,0.7818768815518632,"[-0.6698345908426159,0.6610115754421826,0.7818768815518632]",1
947,17368,23,8,1878.87,-0.5491486412944574,1.30999867390492,0.7818056839462982,"[-0.5491486412944574,1.30999867390492,0.7818056839462982]",1
948,15367,57,4,1877.59,0.08683278878632447,0.6610115754421826,0.781299178263738,"[0.08683278878632447,0.6610115754421826,0.781299178263738]",0
949,17463,16,5,1875.86,-0.7745128969077865,0.8942771051289798,0.7806140138772624,"[-0.7745128969077865,0.8942771051289798,0.7806140138772624]",1
950,16986,29,2,1873.2,-0.39661734779667307,-0.19547892457002974,0.7795591976065747,"[-0.39661734779667307,-0.19547892457002974,0.7795591976065747]",0
951,13982,39,4,1871.81,-0.19184312101343917,0.6610115754421826,0.7790073557623851,"[-0.19184312101343917,0.6610115754421826,0.7790073557623851]",0
952,15021,8,9,1871.77,-1.1591971456374945,1.3985371151917942,0.7789914689000772,"[-1.1591971456374945,1.3985371151917942,0.7789914689000772]",1
953,17469,16,5,1870.97,-0.7745128969077865,0.8942771051289798,0.778673654974901,"[-0.7745128969077865,0.8942771051289798,0.778673654974901]",1
954,16841,36,6,1869.82,-0.24826177017005294,1.067664385756613,0.7782165413872492,"[-0.24826177017005294,1.067664385756613,0.7782165413872492]",1
955,17870,2,12,1865.89,-1.7388816993725662,1.5903781155223493,0.7766521206953829,"[-1.7388816993725662,1.5903781155223493,0.7766521206953829]",1
956,16426,2,10,1863.76,-1.7388816993725662,1.4727140444796445,0.7758027474685117,"[-1.7388816993725662,1.4727140444796445,0.7758027474685117]",1
957,16201,3,4,1863.47,-1.596697006231016,0.6610115754421826,0.775687024387062,"[-1.596697006231016,0.6610115754421826,0.775687024387062]",1
958,14887,79,1,1862.0,0.3416269453469289,-1.1580919747071228,0.775100130082154,"[0.3416269453469289,-1.1580919747071228,0.775100130082154]",0
959,12423,0,8,1859.31,-2.225966985216483,1.30999867390492,0.774024862378603,"[-2.225966985216483,1.30999867390492,0.774024862378603]",1
960,14305,71,3,1858.96,0.2567148042399453,0.3275372915037207,0.7738848346979221,"[0.2567148042399453,0.3275372915037207,0.7738848346979221]",0
961,12963,8,8,1856.63,-1.1591971456374945,1.30999867390492,0.7729519273484057,"[-1.1591971456374945,1.30999867390492,0.7729519273484057]",1
962,17293,8,9,1854.06,-1.1591971456374945,1.3985371151917942,0.7719214654675517,"[-1.1591971456374945,1.3985371151917942,0.7719214654675517]",1
963,14472,103,8,1852.67,0.559334201948625,1.30999867390492,0.771363493811883,"[0.559334201948625,1.30999867390492,0.771363493811883]",0
964,16979,3,6,1852.0,-1.596697006231016,1.067664385756613,0.7710943826581143,"[-1.596697006231016,1.067664385756613,0.7710943826581143]",1
965,12383,184,5,1850.56,1.0702190355306507,0.8942771051289798,0.7705156400833802,"[1.0702190355306507,0.8942771051289798,0.7705156400833802]",0
966,17873,80,5,1848.96,0.35173222860510833,0.8942771051289798,0.7698720246151042,"[0.35173222860510833,0.8942771051289798,0.7698720246151042]",0
967,12381,4,5,1845.31,-1.481859877351806,0.8942771051289798,0.7684015328514838,"[-1.481859877351806,0.8942771051289798,0.7684015328514838]",1
968,17519,17,6,1844.02,-0.7380040696052623,1.067664385756613,0.7678810767268416,"[-0.7380040696052623,1.067664385756613,0.7678810767268416]",1
969,14524,31,9,1843.83,-0.35148691996857323,1.3985371151917942,0.7678043873249686,"[-0.35148691996857323,1.3985371151917942,0.7678043873249686]",1
970,18180,4,6,1843.75,-1.481859877351806,1.067664385756613,0.7677720945085178,"[-1.481859877351806,1.067664385756613,0.7677720945085178]",1
971,12950,2,3,1843.0,-1.7388816993725662,0.3275372915037207,0.7674692760678602,"[-1.7388816993725662,0.3275372915037207,0.7674692760678602]",1
972,16102,42,3,1842.14,-0.13887993172542565,0.3275372915037207,0.7671218811446489,"[-0.13887993172542565,0.3275372915037207,0.7671218811446489]",0
973,16455,63,7,1841.18,0.16345391633230494,1.2022036523313178,0.7667338854373421,"[0.16345391633230494,1.2022036523313178,0.7667338854373421]",0
974,14113,3,4,1840.42,-1.596697006231016,0.6610115754421826,0.7664265678778068,"[-1.596697006231016,0.6610115754421826,0.7664265678778068]",1
975,14216,3,4,1839.3,-1.596697006231016,0.6610115754421826,0.7659734300494999,"[-1.596697006231016,0.6610115754421826,0.7659734300494999]",1
976,13924,1,6,1838.85,-1.9285897035179804,1.067664385756613,0.7657912821918176,"[-1.9285897035179804,1.067664385756613,0.7657912821918176]",1
977,17015,28,3,1838.61,-0.42013977921059803,0.3275372915037207,0.7656941170703032,"[-0.42013977921059803,0.3275372915037207,0.7656941170703032]",0
978,14459,155,1,1837.92,0.9140978469377636,-1.1580919747071228,0.7654146913665387,"[0.9140978469377636,-1.1580919747071228,0.7654146913665387]",2
979,18287,42,3,1837.28,-0.13887993172542565,0.3275372915037207,0.7651554130577164,"[-0.13887993172542565,0.3275372915037207,0.7651554130577164]",0
980,13650,16,6,1836.34,-0.7745128969077865,1.067664385756613,0.7647744219347266,"[-0.7745128969077865,1.067664385756613,0.7647744219347266]",1
981,15827,73,14,1836.09,0.27866000470194807,1.6798893316890169,0.7646730592081639,"[0.27866000470194807,1.6798893316890169,0.7646730592081639]",0
982,14665,60,5,1835.7,0.12593651295989128,0.8942771051289798,0.7645149037204971,"[0.12593651295989128,0.8942771051289798,0.7645149037204971]",0
983,13421,40,2,1833.71,-0.17382795657469943,-0.19547892457002974,0.7637073423347045,"[-0.17382795657469943,-0.19547892457002974,0.7637073423347045]",0
984,16152,268,1,1829.04,1.4281639709542278,-1.1580919747071228,0.7618085046677905,"[1.4281639709542278,-1.1580919747071228,0.7618085046677905]",2
985,15203,25,6,1827.8,-0.49505404695449573,1.067664385756613,0.7613034406388657,"[-0.49505404695449573,1.067664385756613,0.7613034406388657]",1
986,17702,30,4,1824.37,-0.37374578078216825,0.6610115754421826,0.7599044471558628,"[-0.37374578078216825,0.6610115754421826,0.7599044471558628]",0
987,16153,49,5,1824.23,-0.026454823914284588,0.8942771051289798,0.7598472853258118,"[-0.026454823914284588,0.8942771051289798,0.7598472853258118]",0
988,17705,3,9,1823.52,-1.596697006231016,1.3985371151917942,0.7595573205543604,"[-1.596697006231016,1.3985371151917942,0.7595573205543604]",1
989,16169,8,4,1822.97,-1.1591971456374945,0.6610115754421826,0.759332616507483,"[-1.1591971456374945,0.6610115754421826,0.759332616507483]",1
990,17828,22,4,1820.09,-0.5776332365110852,0.6610115754421826,0.7581547930057044,"[-0.5776332365110852,0.6610115754421826,0.7581547930057044]",1
991,13048,14,4,1819.41,-0.8533131772065059,0.6610115754421826,0.7578764033692383,"[-0.8533131772065059,0.6610115754421826,0.7578764033692383]",1
992,17787,152,4,1817.54,0.8965833386098222,0.6610115754421826,0.7571102546679829,"[0.8965833386098222,0.6610115754421826,0.7571102546679829]",0
993,17629,5,8,1814.12,-1.384970337559052,1.30999867390492,0.7557068680310624,"[-1.384970337559052,1.30999867390492,0.7557068680310624]",1
994,15260,100,7,1810.77,0.5345950727665335,1.2022036523313178,0.7543294451367629,"[0.5345950727665335,1.2022036523313178,0.7543294451367629]",0
995,16474,7,7,1810.65,-1.2262828243430552,1.2022036523313178,0.7542800537977166,"[-1.2262828243430552,1.2022036523313178,0.7542800537977166]",1
996,13481,45,5,1804.56,-0.08894031684554068,0.8942771051289798,0.7517688110291405,"[-0.08894031684554068,0.8942771051289798,0.7517688110291405]",0
997,17663,25,7,1802.91,-0.49505404695449573,1.2022036523313178,0.7510868560672317,"[-0.49505404695449573,1.2022036523313178,0.7510868560672317]",1
998,15812,107,5,1801.14,0.5914018550411363,0.8942771051289798,0.7503545579723798,"[0.5914018550411363,0.8942771051289798,0.7503545579723798]",0
999,16249,52,5,1800.07,0.01770396081064649,0.8942771051289798,0.7499114939512763,"[0.01770396081064649,0.8942771051289798,0.7499114939512763]",0
1000,13562,81,3,1799.33,0.3617330593159962,0.3275372915037207,0.7496049101775025,"[0.3617330593159962,0.3275372915037207,0.7496049101775025]",0
1001,13196,11,4,1797.78,-0.9899818710497719,0.6610115754421826,0.7489623018696208,"[-0.9899818710497719,0.6610115754421826,0.7489623018696208]",1
1002,17648,60,4,1797.5,0.12593651295989128,0.6610115754421826,0.7488461542666057,"[0.12593651295989128,0.6610115754421826,0.7488461542666057]",0
1003,12348,75,4,1797.24,0.3001116035909854,0.6610115754421826,0.7487382855017399,"[0.3001116035909854,0.6610115754421826,0.7487382855017399]",0
1004,18235,71,3,1796.48,0.2567148042399453,0.3275372915037207,0.7484228805784693,"[0.2567148042399453,0.3275372915037207,0.7484228805784693]",0
1005,13134,85,4,1793.58,0.4007373644391992,0.6610115754421826,0.7472180422806043,"[0.4007373644391992,0.6610115754421826,0.7472180422806043]",0
1006,18179,9,6,1793.17,-1.0981169999911686,1.067664385756613,0.7470475340962403,"[-1.0981169999911686,1.067664385756613,0.7470475340962403]",1
1007,18122,8,6,1793.06,-1.1591971456374945,1.067664385756613,0.7470017808664524,"[-1.1591971456374945,1.067664385756613,0.7470017808664524]",1
1008,13510,1,4,1791.56,-1.9285897035179804,0.6610115754421826,0.7463775718571293,"[-1.9285897035179804,0.6610115754421826,0.7463775718571293]",1
1009,12523,19,11,1789.77,-0.6698345908426159,1.5358725302903797,0.7456319466648592,"[-0.6698345908426159,1.5358725302903797,0.7456319466648592]",1
1010,14215,11,6,1789.72,-0.9899818710497719,1.067664385756613,0.7456111076363627,"[-0.9899818710497719,1.067664385756613,0.7456111076363627]",1
1011,14621,1,5,1788.36,-1.9285897035179804,0.8942771051289798,0.7450440458735692,"[-1.9285897035179804,0.8942771051289798,0.7450440458735692]",1
1012,13875,53,5,1786.79,0.03195627044207659,0.8942771051289798,0.7443888462565827,"[0.03195627044207659,0.8942771051289798,0.7443888462565827]",0
1013,14608,4,4,1785.15,-1.481859877351806,0.6610115754421826,0.7437037726005217,"[-1.481859877351806,0.6610115754421826,0.7437037726005217]",1
1014,14935,297,1,1784.71,1.5298116274152038,-1.1580919747071228,0.7435198572207715,"[1.5298116274152038,-1.1580919747071228,0.7435198572207715]",2
1015,15220,51,6,1778.96,0.0032235155937343813,1.067664385756613,0.7411119265079555,"[0.0032235155937343813,1.067664385756613,0.7411119265079555]",0
1016,12645,33,4,1775.18,-0.30867102780230726,0.6610115754421826,0.7395244106972882,"[-0.30867102780230726,0.6610115754421826,0.7395244106972882]",0
1017,17092,50,4,1774.03,-0.011493211357782336,0.6610115754421826,0.7390407151649679,"[-0.011493211357782336,0.6610115754421826,0.7390407151649679]",0
1018,15594,15,5,1771.78,-0.8128761201120961,0.8942771051289798,0.7380933785556391,"[-0.8128761201120961,0.8942771051289798,0.7380933785556391]",1
1019,15473,14,7,1771.2,-0.8533131772065059,1.2022036523313178,0.7378489665379274,"[-0.8533131772065059,1.2022036523313178,0.7378489665379274]",1
1020,16681,72,6,1770.34,0.26775065517032287,1.067664385756613,0.7374864040758964,"[0.26775065517032287,1.067664385756613,0.7374864040758964]",0
1021,16719,14,7,1770.22,-0.8533131772065059,1.2022036523313178,0.7374357989104902,"[-0.8533131772065059,1.2022036523313178,0.7374357989104902]",1
1022,13456,17,6,1766.72,-0.7380040696052623,1.067664385756613,0.7359581901417116,"[-0.7380040696052623,1.067664385756613,0.7359581901417116]",1
1023,16751,30,1,1764.72,-0.37374578078216825,-1.1580919747071228,0.7351124285490378,"[-0.37374578078216825,-1.1580919747071228,0.7351124285490378]",3
1024,12424,162,2,1760.96,0.9538881564139101,-0.19547892457002974,0.7335196031971852,"[0.9538881564139101,-0.19547892457002974,0.7335196031971852]",0
1025,12823,74,5,1759.5,0.2894459833286612,0.8942771051289798,0.7329001266754227,"[0.2894459833286612,0.8942771051289798,0.7329001266754227]",0
1026,12349,18,1,1757.55,-0.7031640908559308,-1.1580919747071228,0.7320718810904505,"[-0.7031640908559308,-1.1580919747071228,0.7320718810904505]",3
1027,15241,66,8,1756.44,0.1995193690550964,1.30999867390492,0.7315999768353283,"[0.1995193690550964,1.30999867390492,0.7315999768353283]",0
1028,16359,7,9,1750.92,-1.2262828243430552,1.3985371151917942,0.7292484378178569,"[-1.2262828243430552,1.3985371151917942,0.7292484378178569]",1
1029,13808,5,5,1747.66,-1.384970337559052,0.8942771051289798,0.7278559199080099,"[-1.384970337559052,0.8942771051289798,0.7278559199080099]",1
