CustomerID,Recency,Frequency,Monetary,YJ_Recency,YJ_Frequency,YJ_Monetary,Norm_Recency,Norm_Frequency,Norm_Monetary,R,F,M,RFM_Segment,RFM_Score,RFM_Level
14748,29,5,1415.75,4.506895896158555,0.9757517372583706,5.581928979144178,-0.39661734779667307,0.8942771051289798,0.5692166252222449,3,4,3,343,10,BEST
16348,32,7,1415.65,4.6714964709223565,1.0414156222454456,5.581888243681625,-0.3298059528363622,1.2022036523313178,0.5691629995659686,3,4,3,343,10,BEST
16012,35,3,1415.29,4.823950693068236,0.8548971429481507,5.581741570399418,-0.2679247640022921,0.3275372915037207,0.5689699134801924,3,3,3,333,9,BEST
16245,23,3,1413.66,4.1311106188998465,0.8548971429481507,5.581076964083993,-0.5491486412944574,0.3275372915037207,0.5680950013619323,3,3,3,333,9,BEST
15237,1,4,1412.32,0.7326365737214187,0.9260089623922005,5.580529983332786,-1.9285897035179804,0.6610115754421826,0.5673749358485932,4,3,3,433,10,BEST
15444,9,2,1411.21,2.778639121750325,0.7433663997541414,5.580076464693128,-1.0981169999911686,-0.19547892457002974,0.56677790728524,4,2,3,423,9,AVERAGE
15596,100,5,1406.59,6.801086875750427,0.9757517372583706,5.578184718114098,0.5345950727665335,0.8942771051289798,0.5642875427367037,2,4,3,243,9,AVERAGE
17083,109,3,1405.78,6.979621688759496,0.8548971429481507,5.577852360130413,0.6070623768645347,0.3275372915037207,0.5638500145026533,2,3,3,233,8,AVERAGE
16271,2,5,1404.64,1.2000126334216925,0.9757517372583706,5.577384248122193,-1.7388816993725662,0.8942771051289798,0.5632337746939303,4,4,3,443,11,BEST
15426,19,5,1404.07,3.8337814481297583,0.9757517372583706,5.577150038940251,-0.6698345908426159,0.8942771051289798,0.5629254531406538,3,4,3,343,10,BEST
18116,67,8,1403.11,6.004448081411412,1.064402402576981,5.576755350239501,0.211239281295782,1.30999867390492,0.5624058704656004,2,4,3,243,9,AVERAGE
14649,4,4,1402.59,1.8332270672258142,0.9260089623922005,5.576541439299567,-1.481859877351806,0.6610115754421826,0.5621242702622432,4,3,3,433,10,BEST
15563,22,4,1400.44,4.060934255311623,0.9260089623922005,5.575656093975685,-0.5776332365110852,0.6610115754421826,0.5609587692209046,3,3,3,333,9,BEST
14741,11,6,1400.34,3.0450473352966108,1.0127257577083624,5.57561487956948,-0.9899818710497719,1.067664385756613,0.5609045130656456,4,4,3,443,11,BEST
15478,40,2,1399.92,5.055773252606491,0.7433663997541414,5.575441744506903,-0.17382795657469943,-0.19547892457002974,0.5606765917220942,3,2,3,323,8,AVERAGE
18202,199,3,1396.99,8.300046625968248,0.8548971429481507,5.574232365616305,1.1430230326635222,0.3275372915037207,0.5590845210143784,1,3,3,133,7,OTHER
13995,15,5,1393.69,3.4813757253210023,0.9757517372583706,5.5728669972677425,-0.8128761201120961,0.8942771051289798,0.5572871000655866,4,4,3,443,11,BEST
17354,50,1,1393.06,5.455710903701982,0.5380937034389222,5.5726059409845154,-0.011493211357782336,-1.1580919747071228,0.556943436003958,3,1,3,313,7,OTHER
15810,78,4,1391.98,6.300519704946079,0.9260089623922005,5.5721581205203075,0.3314147922555726,0.6610115754421826,0.5563539087276645,2,3,3,233,8,AVERAGE
13414,133,3,1390.5,7.4017722513656645,0.8548971429481507,5.571543833621647,0.7784133457871578,0.3275372915037207,0.5555452389343573,2,3,3,233,8,AVERAGE
13516,21,3,1389.41,3.988141365973054,0.8548971429481507,5.571090970011115,-0.6071798798741489,0.3275372915037207,0.5549490726753592,3,3,3,333,9,BEST
16539,2,4,1388.81,1.2000126334216925,0.9260089623922005,5.570841524285158,-1.7388816993725662,0.6610115754421826,0.554620693176967,4,3,3,433,10,BEST
15134,14,8,1387.99,3.3817525570957243,1.064402402576981,5.570500427710401,-0.8533131772065059,1.30999867390492,0.5541716611412716,4,4,3,443,11,BEST
12952,5,4,1387.79,2.0719299703452814,0.9260089623922005,5.570417200562568,-1.384970337559052,0.6610115754421826,0.5540620978727362,4,3,3,433,10,BEST
12775,17,5,1386.04,3.665835016351975,0.9757517372583706,5.569688412557691,-0.7380040696052623,0.8942771051289798,0.5531026946255658,4,4,3,443,11,BEST
13308,22,3,1385.51,4.060934255311623,0.8548971429481507,5.569467498739814,-0.5776332365110852,0.3275372915037207,0.5528118755769568,3,3,3,333,9,BEST
18167,23,3,1384.86,4.1311106188998465,0.8548971429481507,5.569196442642043,-0.5491486412944574,0.3275372915037207,0.5524550473928662,3,3,3,333,9,BEST
17311,78,2,1384.85,6.300519704946079,0.7433663997541414,5.569192271480093,0.3314147922555726,-0.19547892457002974,0.5524495563223593,2,2,3,223,7,AVERAGE
13572,205,1,1384.25,8.36863316522645,0.5380937034389222,5.568941942492623,1.170862317975352,-1.1580919747071228,0.5521200140661311,1,1,3,113,5,OTHER
15898,1,5,1383.83,0.7326365737214187,0.9757517372583706,5.568766642790147,-1.9285897035179804,0.8942771051289798,0.5518892431112612,4,4,3,443,11,BEST
15051,23,3,1383.36,4.1311106188998465,0.8548971429481507,5.568570406250208,-0.5491486412944574,0.3275372915037207,0.5516309101360043,3,3,3,333,9,BEST
14116,19,5,1382.74,3.8337814481297583,0.9757517372583706,5.568311431366974,-0.6698345908426159,0.8942771051289798,0.5512899861056308,3,4,3,343,10,BEST
16389,53,4,1382.07,5.562755662783792,0.9260089623922005,5.568031431041306,0.03195627044207659,0.6610115754421826,0.5509213834120402,2,3,3,233,8,AVERAGE
17621,21,3,1379.9,3.988141365973054,0.8548971429481507,5.567123561678375,-0.6071798798741489,0.3275372915037207,0.5497262308999605,3,3,3,333,9,BEST
12886,67,2,1378.4,6.004448081411412,0.7433663997541414,5.566495104644293,0.211239281295782,-0.19547892457002974,0.5488989070209026,2,2,3,223,7,AVERAGE
15569,103,5,1375.71,6.862035683733664,0.9757517372583706,5.5653662281222065,0.559334201948625,0.8942771051289798,0.5474128125823327,2,4,3,243,9,AVERAGE
14434,21,6,1372.8,3.988141365973054,1.0127257577083624,5.564142352123337,-0.6071798798741489,1.067664385756613,0.5458016573498212,3,4,3,343,10,BEST
15453,1,7,1371.77,0.7326365737214187,1.0414156222454456,5.563708490518564,-1.9285897035179804,1.2022036523313178,0.5452305060278226,4,4,3,443,11,BEST
17676,4,6,1371.18,1.8332270672258142,1.0127257577083624,5.563459810072921,-1.481859877351806,1.067664385756613,0.544903133972491,4,4,3,443,11,BEST
15095,103,4,1370.6,6.862035683733664,0.9260089623922005,5.563215232405795,0.559334201948625,0.6610115754421826,0.5445811629652079,2,3,3,233,8,AVERAGE
14507,23,6,1367.88,4.1311106188998465,1.0127257577083624,5.562066761210426,-0.5491486412944574,1.067664385756613,0.5430692733803837,3,4,3,343,10,BEST
13813,39,4,1366.86,5.011390008957073,0.9260089623922005,5.561635451466217,-0.19184312101343917,0.6610115754421826,0.5425014814211843,3,3,3,333,9,BEST
14897,7,4,1366.38,2.4628820811148295,0.9260089623922005,5.561432362439572,-1.2262828243430552,0.6610115754421826,0.5422341275812137,4,3,3,433,10,BEST
13396,29,2,1360.99,4.506895896158555,0.7433663997541414,5.559146561930333,-0.39661734779667307,-0.19547892457002974,0.5392250159928339,3,2,3,323,8,AVERAGE
16726,26,5,1358.74,4.327807441160693,0.9757517372583706,5.558189497528019,-0.46930937525079175,0.8942771051289798,0.5379651013274085,3,4,3,343,10,BEST
17054,28,5,1356.33,4.448944618043883,0.9757517372583706,5.557162483676942,-0.42013977921059803,0.8942771051289798,0.5366131026432661,3,4,3,343,10,BEST
14859,12,4,1353.74,3.164458453944435,0.9260089623922005,5.5560565741985055,-0.9415128822744858,0.6610115754421826,0.5351572428629346,4,3,3,433,10,BEST
15116,17,4,1352.75,3.665835016351975,0.9260089623922005,5.5556332510620985,-0.7380040696052623,0.6610115754421826,0.5345999647670365,4,3,3,433,10,BEST
16079,16,3,1352.0,3.5758896715269235,0.8548971429481507,5.555312329941144,-0.7745128969077865,0.3275372915037207,0.5341774924383641,4,3,3,433,10,BEST
16493,79,4,1351.63,6.325678980087868,0.9260089623922005,5.555153938354569,0.3416269453469289,0.6610115754421826,0.533968979947121,2,3,3,233,8,AVERAGE
12770,210,1,1351.45,8.424516013983878,0.5380937034389222,5.555076866134445,1.1935451736409377,-1.1580919747071228,0.5338675192510627,1,1,3,113,5,OTHER
15411,26,4,1348.93,4.327807441160693,0.9260089623922005,5.553996694923406,-0.46930937525079175,0.6610115754421826,0.5324455422695045,3,3,3,333,9,BEST
16669,23,3,1348.88,4.1311106188998465,0.8548971429481507,5.553975241013915,-0.5491486412944574,0.3275372915037207,0.5324172995565452,3,3,3,333,9,BEST
12646,4,2,1346.97,1.8332270672258142,0.7433663997541414,5.553155060992796,-1.481859877351806,-0.19547892457002974,0.5313375845087398,4,2,3,423,9,AVERAGE
14154,239,2,1345.62,8.72825974581464,0.7433663997541414,5.552574598134731,1.3168347943678675,-0.19547892457002974,0.5305734419224696,1,2,3,123,6,OTHER
15398,16,2,1345.53,3.5758896715269235,0.7433663997541414,5.552535878355217,-0.7745128969077865,-0.19547892457002974,0.5305224697852403,4,2,3,423,9,AVERAGE
12463,53,4,1344.78,5.562755662783792,0.9260089623922005,5.552213105216984,0.03195627044207659,0.6610115754421826,0.5300975593931264,2,3,3,233,8,AVERAGE
16317,119,3,1341.65,7.164112690152977,0.8548971429481507,5.550863973198624,0.6819472986116838,0.3275372915037207,0.5283215125446404,2,3,3,233,8,AVERAGE
13743,2,7,1341.6,1.2000126334216925,1.0414156222454456,5.550842394122479,-1.7388816993725662,1.2022036523313178,0.5282931050577093,4,4,3,443,11,BEST
18177,31,6,1340.87,4.618081935070845,1.0127257577083624,5.550527241123271,-0.35148691996857323,1.067664385756613,0.5278782260959648,3,4,3,343,10,BEST
16045,119,4,1340.7,7.164112690152977,0.9260089623922005,5.550453822851997,0.6819472986116838,0.6610115754421826,0.5277815755921275,2,3,3,233,8,AVERAGE
13501,288,1,1340.32,9.177525138717572,0.5380937034389222,5.55028967523037,1.4991916764766293,-1.1580919747071228,0.527565485645324,1,1,3,113,5,OTHER
15734,114,2,1339.45,7.0735554036910155,0.7433663997541414,5.5499136751141505,0.645190084118198,-0.19547892457002974,0.5270705053080749,2,2,3,223,7,AVERAGE
12620,14,3,1339.41,3.3817525570957243,0.8548971429481507,5.549896381440419,-0.8533131772065059,0.3275372915037207,0.5270477392819847,4,3,3,433,10,BEST
15059,40,9,1337.72,5.055773252606491,1.0832828079152579,5.549165216050005,-0.17382795657469943,1.3985371151917942,0.5260852063573375,3,4,3,343,10,BEST
17372,40,8,1337.18,5.055773252606491,1.064402402576981,5.548931379894582,-0.17382795657469943,1.30999867390492,0.525777375869847,3,4,3,343,10,BEST
12919,8,6,1335.19,2.6281583978256946,1.0127257577083624,5.548068773189176,-1.1591971456374945,1.067664385756613,0.5246418087794725,4,4,3,443,11,BEST
14064,29,5,1334.34,4.506895896158555,0.9757517372583706,5.547699901773876,-0.39661734779667307,0.8942771051289798,0.5241562129254537,3,4,3,343,10,BEST
15680,9,3,1333.68,2.778639121750325,0.8548971429481507,5.5474133097171325,-1.0981169999911686,0.3275372915037207,0.5237789326354205,4,3,3,433,10,BEST
17932,29,3,1331.57,4.506895896158555,0.8548971429481507,5.546496059751665,-0.39661734779667307,0.3275372915037207,0.5225714311542665,3,3,3,333,9,BEST
12676,24,6,1331.39,4.198867864043206,1.0127257577083624,5.5464177386217735,-0.5216459665729891,1.067664385756613,0.5224683263476048,3,4,3,343,10,BEST
16295,9,4,1328.55,2.778639121750325,0.9260089623922005,5.545180496483385,-1.0981169999911686,0.6610115754421826,0.5208395754390248,4,3,3,433,10,BEST
13232,12,7,1328.35,3.164458453944435,1.0414156222454456,5.5450932596221,-0.9415128822744858,1.2022036523313178,0.5207247336367041,4,4,3,443,11,BEST
15146,164,2,1327.16,7.8614397373157106,0.7433663997541414,5.544573908193124,0.9649924388328005,-0.19547892457002974,0.5200410403760466,1,2,3,123,6,OTHER
17633,31,4,1324.84,4.618081935070845,0.9260089623922005,5.543559950297568,-0.35148691996857323,0.6610115754421826,0.5187062290303869,3,3,3,333,9,BEST
17095,22,3,1324.16,4.060934255311623,0.8548971429481507,5.543262394003546,-0.5776332365110852,0.3275372915037207,0.518314515016448,3,3,3,333,9,BEST
16110,45,3,1320.95,5.264907552198086,0.8548971429481507,5.541855531859647,-0.08894031684554068,0.3275372915037207,0.5164624701143021,3,3,3,333,9,BEST
14591,15,4,1320.21,3.4813757253210023,0.9260089623922005,5.54153068724136,-0.8128761201120961,0.6610115754421826,0.5160348327499038,4,3,3,433,10,BEST
14794,2,7,1319.91,1.2000126334216925,1.0414156222454456,5.541398937714465,-1.7388816993725662,1.2022036523313178,0.5158613928427295,4,4,3,443,11,BEST
16083,100,2,1317.62,6.801086875750427,0.7433663997541414,5.540392187761989,0.5345950727665335,-0.19547892457002974,0.5145360702975849,2,2,3,223,7,AVERAGE
12526,0,3,1316.66,0.0,0.8548971429481507,5.539969584471802,-2.225966985216483,0.3275372915037207,0.5139797398336404,4,3,3,433,10,BEST
12854,78,3,1316.25,6.300519704946079,0.8548971429481507,5.539788996702818,0.3314147922555726,0.3275372915037207,0.5137420074741571,2,3,3,233,8,AVERAGE
14921,30,2,1316.07,4.563243665555866,0.7433663997541414,5.5397096951661515,-0.37374578078216825,-0.19547892457002974,0.5136376120240755,3,2,3,323,8,AVERAGE
12576,35,5,1315.83,4.823950693068236,0.9757517372583706,5.539603941645783,-0.2679247640022921,0.8942771051289798,0.5134983942129122,3,4,3,343,10,BEST
14511,11,5,1314.81,3.0450473352966108,0.9757517372583706,5.539154257747779,-0.9899818710497719,0.8942771051289798,0.5129064138440549,4,4,3,443,11,BEST
14738,42,7,1314.45,5.14187331054522,1.0414156222454456,5.538995456244734,-0.13887993172542565,1.2022036523313178,0.5126973617237447,3,4,3,343,10,BEST
14973,107,3,1314.45,6.941039484410018,0.8548971429481507,5.538995456244734,0.5914018550411363,0.3275372915037207,0.5126973617237447,2,3,3,233,8,AVERAGE
16040,65,3,1313.55,5.946335331223921,0.8548971429481507,5.538598247859309,0.18765130834624774,0.3275372915037207,0.5121744620434128,2,3,3,233,8,AVERAGE
12364,7,4,1313.1,2.4628820811148295,0.9260089623922005,5.538399533945873,-1.2262828243430552,0.6610115754421826,0.5119128677628638,4,3,3,433,10,BEST
17004,46,2,1312.14,5.304418914113279,0.7433663997541414,5.537975366159028,-0.072902649843929,-0.19547892457002974,0.5113544777381633,3,2,3,323,8,AVERAGE
12516,77,2,1312.06,6.275090968107986,0.7433663997541414,5.537940003786589,0.32109326462622173,-0.19547892457002974,0.5113079254146911,2,2,3,223,7,AVERAGE
14477,19,4,1309.6,3.8337814481297583,0.9260089623922005,5.536851477960347,-0.6698345908426159,0.6610115754421826,0.5098749501113982,3,3,3,333,9,BEST
16120,59,4,1309.14,5.762630212859402,0.9260089623922005,5.536647688564438,0.11308537662398702,0.6610115754421826,0.5096066742796528,2,3,3,233,8,AVERAGE
14047,8,5,1308.61,2.6281583978256946,0.9757517372583706,5.536412792283052,-1.1591971456374945,0.8942771051289798,0.5092974482034801,4,4,3,443,11,BEST
13328,316,1,1308.48,9.406122559730294,0.5380937034389222,5.5363551605956935,1.5919793997522358,-1.1580919747071228,0.5092215797374495,1,1,3,113,5,OTHER
14297,17,4,1305.33,3.665835016351975,0.9260089623922005,5.534956815931998,-0.7380040696052623,0.6610115754421826,0.5073807475584957,4,3,3,433,10,BEST
12507,134,3,1304.81,7.4179350538216235,0.8548971429481507,5.534725629291848,0.7849738294312771,0.3275372915037207,0.5070764049900424,2,3,3,233,8,AVERAGE
17919,88,1,1304.04,6.540938161708356,0.5380937034389222,5.534383113259749,0.4290006754977332,-1.1580919747071228,0.5066255043286644,2,1,3,213,6,OTHER
15813,207,2,1303.91,8.391121845177953,0.7433663997541414,5.534325264427613,1.1799904761274842,-0.19547892457002974,0.5065493500052878,1,2,3,123,6,OTHER
16370,82,4,1301.91,6.399600675937437,0.9260089623922005,5.533434500189037,0.3716317714213739,0.6610115754421826,0.5053767153059863,2,3,3,233,8,AVERAGE
15108,141,4,1300.25,7.528336215795869,0.9260089623922005,5.532694048044446,0.829785675606924,0.6610115754421826,0.5044019569576866,2,3,3,233,8,AVERAGE
13168,36,4,1299.59,4.872393628413117,0.9260089623922005,5.532399369041785,-0.24826177017005294,0.6610115754421826,0.5040140307155784,3,3,3,333,9,BEST
16464,19,3,1298.66,3.8337814481297583,0.8548971429481507,5.531983866380988,-0.6698345908426159,0.3275372915037207,0.503467047780473,3,3,3,333,9,BEST
12488,9,3,1298.66,2.778639121750325,0.8548971429481507,5.531983866380988,-1.0981169999911686,0.3275372915037207,0.503467047780473,4,3,3,433,10,BEST
12372,71,3,1298.04,6.1164843174268455,0.8548971429481507,5.53170668687476,0.2567148042399453,0.3275372915037207,0.5031021585170055,2,3,3,233,8,AVERAGE
15602,8,9,1297.87,2.6281583978256946,1.0832828079152579,5.5316306611815085,-1.1591971456374945,1.3985371151917942,0.5030020755072877,4,4,3,443,11,BEST
17961,21,39,1296.44,3.988141365973054,1.2303935679944848,5.5309907268946565,-0.6071798798741489,2.088403522219408,0.502159642551925,3,4,3,343,10,BEST
16929,3,7,1295.39,1.5503074031629458,1.0414156222454456,5.530520361784207,-1.596697006231016,1.2022036523313178,0.501540436676827,4,4,3,443,11,BEST
16224,57,4,1295.3,5.697952757019968,0.9260089623922005,5.530480025706497,0.08683278878632447,0.6610115754421826,0.5014873367853989,2,3,3,233,8,AVERAGE
15621,4,4,1293.03,1.8332270672258142,0.9260089623922005,5.52946166273903,-1.481859877351806,0.6610115754421826,0.5001467264415848,4,3,3,433,10,BEST
16744,11,7,1291.91,3.0450473352966108,1.0414156222454456,5.528958502287563,-0.9899818710497719,1.2022036523313178,0.49948434757728527,4,4,3,443,11,BEST
16101,70,1,1290.7,6.08897605557217,0.5380937034389222,5.528414382104717,0.24554919713266946,-1.1580919747071228,0.4987680478210056,2,1,3,213,6,OTHER
14856,36,3,1290.53,4.872393628413117,0.8548971429481507,5.528337891539681,-0.24826177017005294,0.3275372915037207,0.49866735283702823,3,3,3,333,9,BEST
15171,331,1,1289.5,9.521672381844642,0.5380937034389222,5.52787421697015,1.6388810877563844,-1.1580919747071228,0.4980569546352724,1,1,3,113,5,OTHER
15136,2,4,1286.7,1.2000126334216925,0.9260089623922005,5.5266117274795965,-1.7388816993725662,0.6610115754421826,0.4963949671867277,4,3,3,433,10,BEST
16949,3,6,1286.27,1.5503074031629458,1.0127257577083624,5.526417583607261,-1.596697006231016,1.067664385756613,0.49613938907582195,4,4,3,443,11,BEST
17802,82,3,1285.04,6.399600675937437,0.8548971429481507,5.525861856398762,0.3716317714213739,0.3275372915037207,0.4954078094054555,2,3,3,233,8,AVERAGE
17350,8,4,1281.32,2.6281583978256946,0.9260089623922005,5.524177634325935,-1.1591971456374945,0.6610115754421826,0.49319063772478444,4,3,3,433,10,BEST
13538,43,7,1280.85,5.1836658774880995,1.0414156222454456,5.5239644689109415,-0.12191632330283832,1.2022036523313178,0.4929100189577899,3,4,3,343,10,BEST
15494,21,2,1280.58,3.988141365973054,0.7433663997541414,5.523841974155272,-0.6071798798741489,-0.19547892457002974,0.4927487623707382,3,2,3,323,8,AVERAGE
16951,134,3,1277.75,7.4179350538216235,0.8548971429481507,5.522556374654541,0.7849738294312771,0.3275372915037207,0.49105635205757714,2,3,3,233,8,AVERAGE
16692,256,2,1276.0,8.892215747268045,0.7433663997541414,5.521759860178222,1.3833845569366539,-0.19547892457002974,0.49000779120053156,1,2,3,123,6,OTHER
12394,63,2,1272.48,5.886721179541471,0.7433663997541414,5.520154165807993,0.16345391633230494,-0.19547892457002974,0.48789399626640495,2,2,3,223,7,AVERAGE
13878,54,1,1271.57,5.5973254835275865,0.5380937034389222,5.519738280555026,0.04598816523184317,-1.1580919747071228,0.48734650967294163,2,1,3,213,6,OTHER
16899,7,6,1271.06,2.4628820811148295,1.0127257577083624,5.519505062090432,-1.2262828243430552,1.067664385756613,0.4870394923363034,4,4,3,443,11,BEST
12630,9,2,1270.88,2.778639121750325,0.7433663997541414,5.519422725674704,-1.0981169999911686,-0.19547892457002974,0.48693110166016534,4,2,3,423,9,AVERAGE
13492,136,3,1269.84,7.449960678740401,0.8548971429481507,5.518946758583696,0.7979730348008184,0.3275372915037207,0.48630452113249006,2,3,3,233,8,AVERAGE
14898,23,6,1269.31,4.1311106188998465,1.0127257577083624,5.518704037224009,-0.5491486412944574,1.067664385756613,0.4859849938363728,3,4,3,343,10,BEST
13431,67,2,1269.1,6.004448081411412,0.7433663997541414,5.518607834474065,0.211239281295782,-0.19547892457002974,0.4858583490095296,2,2,3,223,7,AVERAGE
14916,70,4,1268.98,6.08897605557217,0.9260089623922005,5.518552853791125,0.24554919713266946,0.6610115754421826,0.485785970422901,2,3,3,233,8,AVERAGE
15199,59,4,1268.7,5.762630212859402,0.9260089623922005,5.518424543794087,0.11308537662398702,0.6610115754421826,0.4856170584389237,2,3,3,233,8,AVERAGE
16660,16,4,1267.65,3.5758896715269235,0.9260089623922005,5.517943110059645,-0.7745128969077865,0.6610115754421826,0.4849832814214235,4,3,3,433,10,BEST
17037,87,1,1267.32,6.517950233485719,0.5380937034389222,5.517791713781011,0.4196698724066395,-1.1580919747071228,0.4847839778100047,2,1,3,213,6,OTHER
17158,32,3,1266.97,4.6714964709223565,0.8548971429481507,5.517631095657501,-0.3298059528363622,0.3275372915037207,0.4845725342239158,3,3,3,333,9,BEST
14105,239,1,1266.23,8.72825974581464,0.5380937034389222,5.5172913459741215,1.3168347943678675,-1.1580919747071228,0.4841252752854065,1,1,3,113,5,OTHER
13989,65,2,1266.08,5.946335331223921,0.7433663997541414,5.517222451779317,0.18765130834624774,-0.19547892457002974,0.4840345804416879,2,2,3,223,7,AVERAGE
16842,100,3,1264.19,6.801086875750427,0.8548971429481507,5.516353632424987,0.5345950727665335,0.3275372915037207,0.48289083479251244,2,3,3,233,8,AVERAGE
15497,17,2,1262.2,3.665835016351975,0.7433663997541414,5.5154373335168145,-0.7380040696052623,-0.19547892457002974,0.4816845853180478,4,2,3,423,9,AVERAGE
16688,1,4,1260.86,0.7326365737214187,0.9260089623922005,5.514819452913531,-1.9285897035179804,0.6610115754421826,0.4808711846402279,4,3,3,433,10,BEST
17388,77,4,1259.56,6.275090968107986,0.9260089623922005,5.5142193415737575,0.32109326462622173,0.6610115754421826,0.48008117607231865,2,3,3,233,8,AVERAGE
15009,12,3,1259.43,3.164458453944435,0.8548971429481507,5.5141592938252995,-0.9415128822744858,0.3275372915037207,0.4800021270148831,4,3,3,433,10,BEST
14669,241,3,1259.24,8.748046741525961,0.8548971429481507,5.514071519745705,1.3248663385313317,0.3275372915037207,0.4798865779986848,1,3,3,133,7,OTHER
17019,11,4,1258.08,3.0450473352966108,0.9260089623922005,5.513535326929897,-0.9899818710497719,0.6610115754421826,0.4791807141189925,4,3,3,433,10,BEST
17412,2,7,1258.06,1.2000126334216925,1.0414156222454456,5.513526077566546,-1.7388816993725662,1.2022036523313178,0.4791685379179935,4,4,3,443,11,BEST
13151,295,1,1257.87,9.23636585275135,0.5380937034389222,5.513438200730858,1.5230751300471812,-1.1580919747071228,0.47905285362990796,1,1,3,113,5,OTHER
14931,4,5,1257.68,1.8332270672258142,0.9757517372583706,5.513350309625994,-1.481859877351806,0.8942771051289798,0.47893715055735475,4,4,3,443,11,BEST
16639,31,3,1257.51,4.618081935070845,0.8548971429481507,5.513271658117521,-0.35148691996857323,0.3275372915037207,0.4788336108282167,3,3,3,333,9,BEST
17481,3,4,1255.59,1.5503074031629458,0.9260089623922005,5.512382564426572,-1.596697006231016,0.6610115754421826,0.4776631752990545,4,3,3,433,10,BEST
13848,92,3,1255.0,6.630769719973873,0.8548971429481507,5.5121090597797195,0.4654633168207667,0.3275372915037207,0.47730312375518946,2,3,3,233,8,AVERAGE
17262,52,5,1253.36,5.527642814766794,0.9757517372583706,5.511348082934703,0.01770396081064649,0.8942771051289798,0.4763013459388079,2,4,3,243,9,AVERAGE
14383,38,3,1247.69,4.966062933031384,0.8548971429481507,5.50870887354979,-0.21024138709733864,0.3275372915037207,0.4728269939504341,3,3,3,333,9,BEST
12689,25,2,1247.61,4.2643813180861425,0.7433663997541414,5.508671543856127,-0.49505404695449573,-0.19547892457002974,0.47277785177317977,3,2,3,323,8,AVERAGE
13029,30,3,1247.5,4.563243665555866,0.8548971429481507,5.5086202113259555,-0.37374578078216825,0.3275372915037207,0.47271027574859875,3,3,3,333,9,BEST
12494,15,7,1246.1,3.4813757253210023,1.0414156222454456,5.507966462876703,-0.8128761201120961,1.2022036523313178,0.4718496573234212,4,4,3,443,11,BEST
13860,1,5,1245.9,0.7326365737214187,0.9757517372583706,5.5078730057958385,-1.9285897035179804,0.8942771051289798,0.47172662699601137,4,4,3,443,11,BEST
16531,22,7,1244.59,4.060934255311623,1.0414156222454456,5.507260462900047,-0.5776332365110852,1.2022036523313178,0.4709202530720156,3,4,3,343,10,BEST
17584,7,2,1242.3,2.4628820811148295,0.7433663997541414,5.506188015338919,-1.2262828243430552,-0.19547892457002974,0.469508443786352,4,2,3,423,9,AVERAGE
17588,100,3,1240.2,6.801086875750427,0.8548971429481507,5.505202678667995,0.5345950727665335,0.3275372915037207,0.4682113104700591,2,3,3,233,8,AVERAGE
17731,79,4,1240.11,6.325678980087868,0.9260089623922005,5.505160409884813,0.3416269453469289,0.6610115754421826,0.4681556662942941,2,3,3,233,8,AVERAGE
12985,0,2,1239.38,0.0,0.7433663997541414,5.504817441199571,-2.225966985216483,-0.19547892457002974,0.4677041697437238,4,2,3,423,9,AVERAGE
13476,178,2,1238.47,8.045492955113659,0.7433663997541414,5.504389600713944,1.0396996641609049,-0.19547892457002974,0.4671409448437053,1,2,3,123,6,OTHER
14893,9,2,1237.85,2.778639121750325,0.7433663997541414,5.504097911411847,-1.0981169999911686,-0.19547892457002974,0.4667569543530221,4,2,3,423,9,AVERAGE
13931,95,2,1237.53,6.69603323483517,0.7433663997541414,5.5039473006451045,0.49195378609253687,-0.19547892457002974,0.4665586848182538,2,2,3,223,7,AVERAGE
15201,87,5,1236.54,6.517950233485719,0.9757517372583706,5.50348108335986,0.4196698724066395,0.8942771051289798,0.46594493929231606,2,4,3,243,9,AVERAGE
18080,18,2,1231.5,3.75166888541436,0.7433663997541414,5.5011013761867185,-0.7031640908559308,-0.19547892457002974,0.462812205528933,3,2,3,323,8,AVERAGE
18171,58,5,1231.31,5.730522136952625,0.9757517372583706,5.501011460349213,0.10005270438756497,0.8942771051289798,0.4626938370241038,2,4,3,243,9,AVERAGE
15910,0,8,1228.88,0.0,1.064402402576981,5.499860167252216,-2.225966985216483,1.30999867390492,0.46117823258452384,4,4,3,443,11,BEST
14913,35,4,1227.43,4.823950693068236,0.9260089623922005,5.499172015318598,-0.2679247640022921,0.6610115754421826,0.46027232415128744,3,3,3,333,9,BEST
12997,22,4,1226.89,4.060934255311623,0.9260089623922005,5.498915514714003,-0.5776332365110852,0.6610115754421826,0.45993465735202305,3,3,3,333,9,BEST
12412,74,3,1226.88,6.197122820692644,0.8548971429481507,5.498910763558461,0.2894459833286612,0.3275372915037207,0.45992840275668917,2,3,3,233,8,AVERAGE
14428,7,5,1224.06,2.4628820811148295,0.9757517372583706,5.497569274069799,-1.2262828243430552,0.8942771051289798,0.45816241681447467,4,4,3,443,11,BEST
15841,72,4,1224.06,6.143672904152611,0.9260089623922005,5.497569274069799,0.26775065517032287,0.6610115754421826,0.45816241681447467,2,3,3,233,8,AVERAGE
15376,40,3,1221.56,5.055773252606491,0.8548971429481507,5.496377229481083,-0.17382795657469943,0.3275372915037207,0.4565931656172361,3,3,3,333,9,BEST
